;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19061;Campisábalos;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19064;Canredondo;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19065;Cantalojas;2;0;1;0;0;1;0;0;0;0;2
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19066;Cañizar;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19067;Cardoso de la Sierra, El;2;0;2;0;0;0;0;0;0;1;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19070;Casa de Uceda;7;0;6;0;0;1;0;0;0;0;7
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19071;Casar, El;94;3;39;2;6;42;2;0;4;4;86
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19073;Casas de San Galindo;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19074;Caspueñas;2;0;1;0;0;1;0;0;0;0;2
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19075;Castejón de Henares;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19076;Castellar de la Muela;1;0;0;0;0;1;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19078;Castilforte;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19079;Castilnuevo;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19080;Cendejas de Enmedio;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19081;Cendejas de la Torre;1;0;1;0;0;0;0;0;0;1;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19082;Centenera;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19086;Cifuentes;20;0;6;2;0;12;0;3;1;3;13
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19087;Cincovillas;1;0;0;0;1;0;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19088;Ciruelas;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19089;Ciruelos del Pinar;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19090;Cobeta;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19091;Cogollor;2;1;1;0;0;0;0;0;0;0;2
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19092;Cogolludo;29;0;5;0;0;24;0;2;0;0;27
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19095;Condemios de Abajo;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19096;Condemios de Arriba;1;0;0;0;0;1;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19097;Congostrina;1;0;0;0;0;1;0;0;0;1;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19098;Copernal;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19099;Corduente;8;0;7;0;0;1;0;2;4;0;2
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19102;Cubillo de Uceda, El;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19103;Checa;5;0;2;0;0;2;1;1;0;0;4
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19104;Chequilla;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19105;Chiloeches;119;1;60;4;5;44;5;0;17;3;99
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19106;Chillarón del Rey;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19107;Driebes;6;0;3;0;0;3;0;0;0;0;6
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19108;Durón;23;0;9;0;0;14;0;0;0;0;23
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19109;Embid;1;0;1;0;0;0;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19110;Escamilla;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19111;Escariche;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19112;Escopete;1;0;0;0;0;1;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19113;Espinosa de Henares;23;1;21;0;0;1;0;16;0;1;6
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19114;Esplegares;1;0;1;0;0;0;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19115;Establés;2;0;1;1;0;0;0;1;1;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19116;Estriégana;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19117;Fontanar;165;9;117;0;2;37;0;7;15;4;139
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19118;Fuembellida;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19119;Fuencemillán;1;0;1;0;0;0;0;0;1;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19120;Fuentelahiguera de Albatages;4;0;1;1;0;2;0;4;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19121;Fuentelencina;28;0;20;0;0;7;1;23;0;0;5
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19122;Fuentelsaz;3;0;0;0;2;1;0;0;0;0;3
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19123;Fuentelviejo;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19124;Fuentenovilla;1;0;1;0;0;0;0;0;0;1;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19125;Gajanejos;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19126;Galápagos;44;0;25;0;0;19;0;0;0;1;43
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19127;Galve de Sorbe;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19129;Gascueña de Bornova;1;0;1;0;0;0;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19130;Guadalajara;4214;77;1960;70;92;1974;41;128;357;118;3611
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19132;Henche;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19133;Heras de Ayuso;2;1;1;0;0;0;0;2;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19134;Herrería;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19135;Hiendelaencina;11;0;4;0;0;7;0;0;0;1;10
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19136;Hijes;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19138;Hita;14;0;6;1;0;7;0;0;0;1;13
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19139;Hombrados;12;0;1;0;0;11;0;0;0;0;12
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19142;Hontoba;8;0;8;0;0;0;0;1;0;0;7
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19143;Horche;26;0;11;1;0;14;0;0;6;1;19
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19145;Hortezuela de Océn;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19146;Huerce, La;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19147;Huérmeces del Cerro;4;0;1;0;0;3;0;0;0;0;4
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19148;Huertahernando;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19150;Hueva;6;0;5;0;0;0;1;0;0;5;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19151;Humanes;44;0;30;0;1;12;1;1;18;5;20
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19152;Illana;8;0;6;1;0;1;0;2;0;4;2
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19153;Iniéstola;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19154;Inviernas, Las;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19155;Irueste;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19156;Jadraque;38;4;24;0;0;9;1;2;2;1;33
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19157;Jirueque;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19159;Ledanca;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19160;Loranca de Tajuña;5;0;2;1;0;2;0;2;1;1;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19161;Lupiana;1;0;1;0;0;0;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19162;Luzaga;1;0;1;0;0;0;0;0;0;1;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19163;Luzón;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19165;Majaelrayo;5;0;1;0;0;4;0;0;0;0;5
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19166;Málaga del Fresno;2;0;1;0;0;1;0;0;0;0;2
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19167;Malaguilla;2;0;1;0;0;1;0;1;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19168;Mandayona;6;0;1;0;0;5;0;0;0;0;6
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19169;Mantiel;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19170;Maranchón;10;0;1;0;0;9;0;0;0;0;10
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19171;Marchamalo;2547;4;1020;16;2;1495;10;0;322;31;2194
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19172;Masegoso de Tajuña;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19173;Matarrubia;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19174;Matillas;1;0;1;0;0;0;0;0;1;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19175;Mazarete;3;0;0;0;0;3;0;0;0;0;3
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19176;Mazuecos;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19177;Medranda;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19178;Megina;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19179;Membrillera;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19181;Miedes de Atienza;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19182;Mierla, La;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19183;Milmarcos;1;0;1;0;0;0;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19184;Millana;5;0;2;1;0;2;0;5;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19185;Miñosa, La;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19186;Mirabueno;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19187;Miralrío;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19188;Mochales;2;0;2;0;0;0;0;0;0;0;2
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19189;Mohernando;2;0;1;0;0;1;0;0;0;0;2
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19190;Molina de Aragón;118;1;43;3;4;61;6;1;2;9;106
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19191;Monasterio;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19192;Mondéjar;45;1;23;3;2;11;5;4;18;4;19
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19193;Montarrón;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19194;Moratilla de los Meleros;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19195;Morenilla;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19196;Muduex;5;1;4;0;0;0;0;5;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19197;Navas de Jadraque, Las;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19198;Negredo;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19199;Ocentejo;1;0;1;0;0;0;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19200;Olivar, El;7;0;4;0;0;3;0;0;1;0;6
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19201;Olmeda de Cobeta;4;0;2;0;0;2;0;0;0;0;4
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19202;Olmeda de Jadraque, La;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19203;Ordial, El;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19204;Orea;3;0;1;0;0;2;0;0;0;0;3
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19208;Pálmaces de Jadraque;1;0;0;1;0;0;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19209;Pardos;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19210;Paredes de Sigüenza;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19211;Pareja;17;0;12;0;0;5;0;0;0;0;17
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19212;Pastrana;69;0;37;0;0;31;1;0;1;2;66
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19213;Pedregal, El;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19214;Peñalén;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19215;Peñalver;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19216;Peralejos de las Truchas;1;0;1;0;0;0;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19217;Peralveche;1;0;0;0;0;1;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19218;Pinilla de Jadraque;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19219;Pinilla de Molina;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19220;Pioz;34;1;15;4;0;12;2;1;1;6;26
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19221;Piqueras;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19222;Pobo de Dueñas, El;1;0;0;0;0;1;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19223;Poveda de la Sierra;73;0;36;0;0;37;0;0;4;0;69
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19224;Pozo de Almoguera;12;0;7;0;0;5;0;1;0;0;11
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19225;Pozo de Guadalajara;29;0;11;2;2;14;0;0;0;0;29
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19226;Prádena de Atienza;1;0;0;0;0;1;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19227;Prados Redondos;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19228;Puebla de Beleña;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19229;Puebla de Valles;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19230;Quer;159;4;112;4;1;37;1;0;56;1;102
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19231;Rebollosa de Jadraque;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19232;Recuenco, El;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19233;Renera;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19234;Retiendas;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19235;Riba de Saelices;1;0;0;0;0;1;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19237;Rillo de Gallo;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19238;Riofrío del Llano;1;0;1;0;0;0;0;0;0;1;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19239;Robledillo de Mohernando;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19240;Robledo de Corpes;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19241;Romanillos de Atienza;1;0;0;1;0;0;0;1;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19242;Romanones;1;0;1;0;0;0;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19243;Rueda de la Sierra;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19244;Sacecorbo;3;0;0;0;0;3;0;0;0;0;3
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19245;Sacedón;140;1;64;1;1;72;1;0;11;4;125
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19246;Saelices de la Sal;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19247;Salmerón;2;0;0;0;0;2;0;0;0;0;2
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19248;San Andrés del Congosto;3;1;1;0;0;1;0;0;2;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19249;San Andrés del Rey;1;0;0;0;0;1;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19250;Santiuste;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19251;Saúca;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19252;Sayatón;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19254;Selas;1;0;0;0;0;1;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19255;Setiles;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19256;Sienes;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19257;Sigüenza;227;1;89;5;2;130;0;1;6;11;209
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19258;Solanillos del Extremo;2;0;1;0;0;1;0;0;1;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19259;Somolinos;9;0;4;0;0;5;0;0;0;0;9
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19260;Sotillo, El;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19261;Sotodosos;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19262;Tamajón;19;0;6;0;0;13;0;0;0;0;19
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19263;Taragudo;1;0;1;0;0;0;0;1;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19264;Taravilla;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19265;Tartanedo;5;0;4;0;0;1;0;0;0;0;5
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19266;Tendilla;5;0;3;0;0;2;0;0;1;0;4
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19267;Terzaga;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19268;Tierzo;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19269;Toba, La;2;0;0;0;0;2;0;0;0;0;2
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19270;Tordelrábano;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19271;Tordellego;1;0;1;0;0;0;0;0;0;1;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19272;Tordesilos;2;0;2;0;0;0;0;1;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19274;Torija;382;4;279;0;2;95;2;0;14;1;367
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19277;Torrecuadrada de Molina;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19278;Torrecuadradilla;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19279;Torre del Burgo;25;16;3;0;5;1;0;25;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19280;Torrejón del Rey;28;2;13;3;1;7;2;0;0;7;21
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19281;Torremocha de Jadraque;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19282;Torremocha del Campo;10;0;3;2;0;3;2;0;0;0;10
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19283;Torremocha del Pinar;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19284;Torremochuela;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19285;Torrubia;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19286;Tórtola de Henares;6;0;1;0;1;4;0;1;0;0;5
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19287;Tortuera;2;0;1;1;0;0;0;0;0;1;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19288;Tortuero;1;0;1;0;0;0;0;0;0;0;1
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19289;Traíd;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19290;Trijueque;8;2;4;0;0;2;0;2;0;0;6
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19291;Trillo;100;1;46;2;3;48;0;0;6;14;80
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19293;Uceda;49;0;30;0;0;19;0;0;0;3;46
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19294;Ujados;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19296;Utande;2;0;2;0;0;0;0;2;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19297;Valdarachas;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19298;Valdearenas;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19299;Valdeavellano;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19300;Valdeaveruelo;6;1;0;1;0;4;0;0;1;0;5
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19301;Valdeconcha;2;0;2;0;0;0;0;0;0;0;2
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19302;Valdegrudas;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19303;Valdelcubo;0;0;0;0;0;0;0;0;0;0;0
202106;Junio de 2021;8;Castilla - La Mancha;19;Guadalajara;19304;Valdenuño Fernández;9;0;7;0;0;2;0;0;0;0;9
